word,lemma,pos,frequency
girl's,girl',NOUN,1
fishish,fishish,NOUN,1
dishish,dishish,NOUN,1
cutish,cutish,NOUN,1
womanly,womanly,ADJ,1
ly,ly,VERB,1
ish,ish,ADV,1
comicbooks,comicbook,NOUN,1
cleaner,cleaner,VERB,1
honey_bunny,honey_bunny,PROPN,1
br,be,AUX,1
bo,bo,PART,1
brakeded,braked,VERB,1
aft,aft,ADV,1
wittle,wittle,NOUN,1
cute,cute,PROPN,1
putt_putt,putt_putt,NOUN,1
legging,legging,NOUN,1
starrio,starrio,NOUN,1
diedawdawdaw,diedawdawdaw,PROPN,1
beebeebeet,beebeebeet,PROPN,1
prove,prove,NOUN,1
kindergartener,kindergartener,NOUN,1
presidency,Presidency,PROPN,1
democrats,Democrat,PROPN,1
chattie_baby,Chattie_baby,PROPN,1
sk,sk,INTJ,1
punishments,punishment,NOUN,1
awow,awow,INTJ,1
raisin_branios,Raisin_branios,PROPN,1
bargaining,bargain,VERB,1
dooey,Dooey,PROPN,1
turbo_team,Turbo_team,PROPN,1
limpy,limpy,ADJ,1
coldish,coldish,NOUN,1
bumpty,bumpty,ADJ,1
king,king,PROPN,1
gre,gre,ADJ,1
nigh_nigh,nigh_nigh,VERB,1
mark,mark,INTJ,1
sc,Sc,PROPN,1
whimper,whimper,VERB,1
scholastic,Scholastic,PROPN,1
news,News,PROPN,1
witch,witch,VERB,1
peepy,Peepy,PROPN,1
bobiy,bobiy,PROPN,1
nere,nere,PROPN,1
je,je,NOUN,1
mamadors,mamador,NOUN,1
ev,ev,INTJ,1
jack_in_the_box,jack_in_the_box,NOUN,1
warring,warr,VERB,1
ganging,gang,VERB,1
lovins,lovin,NOUN,1
whimpering,whimper,VERB,1
whimpers,whimper,NOUN,1
tame,tame,VERB,1
bingbong,bingbong,PROPN,1
happies,happy,NOUN,1
cake,cake,VERB,1
tiny_chatty_baby,tiny_chatty_baby,X,1
banana,banana,VERB,1
bum_bum,bum_bum,X,1
hatchetman,hatchetman,NOUN,1
ol,ol,X,1
dole,dole,NOUN,1
contraction,contraction,NOUN,1
drunken,Drunken,ADJ,1
sailor,Sailor,PROPN,1
ging_gong,ging_gong,PROPN,1
button's,button',NOUN,1
frigate,frigate,NOUN,1
ow_wow_wow_wow_wow,ow_wow_wow_wow_wow,X,1
bingbong,bingbong,NOUN,1
icecracker,icecracker,NOUN,1
icebreaker,icebreaker,NOUN,1
dongdong,dongdong,INTJ,1
starve,starve,NOUN,1
kingkong,kingkong,PROPN,1
seasick,seasick,NOUN,1
skull,skull,VERB,1
burnouses,burnouse,NOUN,1
no_hands,no_hand,NOUN,1
sto,sto,X,1
board,board,VERB,1
gate,Gate,NOUN,1
handling,handle,VERB,1
owe,owe,NOUN,1
reme,reme,VERB,1
clonked,clonk,VERB,1
hee_na_hevey_lee_no,Hee_na_hevey_lee_no,PROPN,1
leeny_levey_heeny,Leeny_levey_heeny,PROPN,1
frog_prince,Frog_prince,PROPN,1
lee_na_levey_hee_no,Lee_na_levey_hee_no,PROPN,1
pigout,pigout,NOUN,1
organized,organized,ADJ,1
hee_na_levey_lee_no,Hee_na_levey_lee_no,PROPN,1
hee_no,Hee_no,PROPN,1
dvmɘ,dvmɘ,X,1
cat's,cat',NOUN,1
foamed,foam,VERB,1
hee_na_levey,Hee_na_levey,PROPN,1
berenstein_bears_go_to_bed,Berenstein_bears_go_to_bed,PROPN,1
farmer_in_the_dell,Farmer_in_the_Dell,PROPN,1
busily,busily,ADV,1
cursive,cursive,NOUN,1
un_loose,un_loose,VERB,1
farmer_in_the_dell,Farmer_in_the_dell,PROPN,1
un_knot,un_knot,INTJ,1
bermuda_triangle,Bermuda_Triangle,PROPN,1
snap,snap,PROPN,1
wonderfuler,Wonderfuler,PROPN,1
behaves,behave,VERB,1
carbed,carbed,NOUN,1
pedal_pushers,pedal_pushers,PROPN,1
bums,bum,NOUN,1
easter_bunny,Easter_bunny,PROPN,1
chaise_lounge,chaise_lounge,NOUN,1
spiteful,spiteful,ADJ,1
contained,contain,VERB,1
punkie,punkie,ADJ,1
waii,w,X,1
wunning,wunning,NOUN,1
raindance,raindance,NOUN,1
condenses,condense,VERB,1
condenses,condens,NOUN,1
graham,Graham,PROPN,1
inserts,insert,NOUN,1
bedt,bedt,NOUN,1
ove,ove,NOUN,1
groan,groan,VERB,1
huggi,huggi,X,1
uggi,uggi,PROPN,1
uggi,Uggi,PROPN,1
waii,waIi,PROPN,1
vngɘ,vngɘ,PROPN,1
hee_no_honny_hee_no,Hee_no_honny_hee_no,X,1
bvng,bVNg,PROPN,1
new_mexico,New_Mexico,PROPN,1
slicerest,slicer,ADJ,1
snives,snive,NOUN,1
house_look,house_look,ADJ,1
snow_time,snow_time,NOUN,1
ghosten_monsters,ghosten_mons,NOUN,1
speed_fast,speed_fast,ADV,1
chil,chil,NOUN,1
cruiser,cruiser,NOUN,1
mang,Mang,PROPN,1
fang,fang,PROPN,1
hee_no_honny_hee_no,Hee_no_honny_hee_no,PROPN,1
easter_baskets,Easter_basket,PROPN,1
woowoowoo,woowoowoo,PROPN,1
superstition,superstition,NOUN,1
bowel_move,bowel_move,PROPN,1
hey_diddle_diddle,hey_diddle_diddle,INTJ,1
nahah,nahah,INTJ,1
wasteb,wasteb,NOUN,1
yumbang,yumbang,PROPN,1
writings,writings,NOUN,1
yuyuk,yuyuk,PROPN,1
magooties,magooty,NOUN,1
pee_peed,pee_p,VERB,1
stuntman,stuntman,NOUN,1
alert,alert,ADJ,1
learn,learn,NOUN,1
chuckles,chuckle,NOUN,1
metalinguistic,metalinguistic,ADJ,1
lament,lament,VERB,1
thiddle,thiddle,NOUN,1
pancake,Pancake,PROPN,1
swooshy,swooshy,ADJ,1
murky_nurky,Murky_Nurky,PROPN,1
schoo,schoo,NOUN,1
what_did_you_say_dear,What_Did_You_Say_Dear,PROPN,1
keep_the_balloon_off_the_floor,keep_the_balloon_off_the_floor,X,1
keep_the_balloon_off_of_the_wall,Keep_The_Balloon_Off_Of_The_Wall,PROPN,1
intimidate,intimidate,VERB,1
dar,dar,INTJ,1
minions,minion,NOUN,1
open,open,ADP,1
portraits,portrait,NOUN,1
vol,vol,NOUN,1
biddle,biddle,NOUN,1
thiddles,thiddle,NOUN,1
ulk,ulk,PROPN,1
marky_dee,Marky_dee,PROPN,1
eas,eas,NOUN,1
fizzing,fiz,VERB,1
pizz,pizz,VERB,1
pizz,pizz,NOUN,1
roughytoughy,roughytoughy,ADJ,1
hur,hur,VERB,1
railroad,railroad,PROPN,1
burnin,burnin,ADJ,1
chin,chin,PROPN,1
huck,huck,ADJ,1
huch,huch,ADV,1
grunt,grunt,NOUN,1
electron,electron,NOUN,1
rossy_dum,Rossy_dum,PROPN,1
ticktock,ticktock,INTJ,1
daddy_dee,Daddy_dee,PROPN,1
mommy_dum,Mommy_dum,PROPN,1
goss,goss,PROPN,1
smashers,smasher,NOUN,1
cutten,cutten,NOUN,1
dadadabooboo,dadadabooboo,PROPN,1
bases,basis,NOUN,1
anothe,anothe,DET,1
icecubes,icecubes,ADJ,1
oppsie,oppsie,NOUN,1
sha,sha,INTJ,1
through,through,VERB,1
thr,thr,INTJ,1
humm,humm,NOUN,1
downstair,downstair,ADJ,1
bick_a_bick_back,bick_a_bick_back,PROPN,1
got,get,PART,1
ruko,ruko,NOUN,1
you_can't_do_that_on_televis,you_can't_do_that_on_televis,X,1
can't,Can't,PROPN,1
televis,Televis,PROPN,1
described,describe,VERB,1
appreciated,appreciate,VERB,1
talents,talent,NOUN,1
preschooler,preschooler,NOUN,1
subways,subway,NOUN,1
aloud,aloud,VERB,1
wowie,wowie,ADJ,1
tlwel,tlwel,PROPN,1
riches,rich,NOUN,1
flock,flock,NOUN,1
plotting,plot,VERB,1
baster,baster,NOUN,1
possessive,possessive,ADJ,1
bre,bre,ADV,1
dinner,dinner,VERB,1
sampt,sampt,NOUN,1
vexed,vex,VERB,1
good_father,Good_father,PROPN,1
worcester_sauce,Worcester_Sauce,PROPN,1
reminiscent,reminiscent,ADJ,1
peeved,peeved,ADJ,1
designer,designer,NOUN,1
baa_baa_black_sheep,Baa_baa_black_sheep,PROPN,1
pat_a_cake_bakers_man_have_you_any_wool,Pat_a_cake_bakers_man_have_you_any_wool,X,1
huk,huk,PROPN,1
yeses,yese,NOUN,1
reworking,rework,VERB,1
munching,munch,VERB,1
hupoo,hupoo,NOUN,1
bick_a_bick_back,bick_a_bick_back,X,1
strummin,strummin,NOUN,1
sto,sto,AUX,1
stun,stun,NOUN,1
illegal,illegal,ADJ,1
stun,stun,VERB,1
boppo,boppo,PROPN,1
bumping,bump,NOUN,1
useta,useta,PUNCT,1
will,will,ADJ,1
stalling,stalling,NOUN,1
integral,integral,NOUN,1
railway,railway,NOUN,1
memember,memember,ADV,1
sleeper,Sleeper,PROPN,1
coating,coat,VERB,1
sweeper,Sweeper,PROPN,1
eng,eng,INTJ,1
ros,Ros,PROPN,1
yacking,yack,VERB,1
bandaid,bandaid,INTJ,1
gig,Gig,PROPN,1
sike,Sike,PROPN,1
dange,dange,PROPN,1
esp,esp,ADV,1
poop_poo,poop_poo,NOUN,1
after_all,after_all,ADJ,1
reworked,rework,VERB,1
suffice,suffice,VERB,1
righto,righto,NOUN,1
dɘn,dɘn,PROPN,1
blaming,blame,VERB,1
salters,Salter,PROPN,1
elected,elect,VERB,1
candidates,candidate,NOUN,1
doomed,doom,ADJ,1
hahahahaha,hahahahaha,INTJ,1
salter,salter,PROPN,1
owɘ,owɘ,INTJ,1
fraser'd,Fraser'd,PROPN,1
wɘ,wɘ,PUNCT,1
chech,chech,NOUN,1
chameleon,chameleon,NOUN,1
thaws,thanks,VERB,1
wɘu,wɘu,INTJ,1
pittsburgh_style,Pittsburgh_style,PROPN,1
tallyho,tallyho,INTJ,1
movem,movem,NOUN,1
nɘn,nɘn,PROPN,1
downstair,downstair,ADV,1
cart,cart,ADJ,1
aieb,aieb,PROPN,1
tramping,tramp,VERB,1
upstairser,upstairser,NOUN,1
brokening,broken,VERB,1
catfat,catfat,NOUN,1
whoopy_do,whoopy_do,NOUN,1
night_time,night_time,NOUN,1
hippety_hop,Hippety_hop,PROPN,1
accusing,accuse,VERB,1
umalinda,umalinda,PROPN,1
overstock,overstock,NOUN,1
coling,coling,NOUN,1
heavily,heavily,ADV,1
a_little_lady_was_sitting_in_the_apple_tree,A_little_lady_was_sitting_in_the_apple_tree,X,1
toward,toward,SCONJ,1
rid,rid,VERB,1
rid,rid,ADP,1
barbaric,barbaric,ADJ,1
unnecessary,unnecessary,ADJ,1
jvk,jvk,PROPN,1
yummiest,yummy,ADJ,1
leathers,leather,NOUN,1
funnels,funnel,NOUN,1
artificial,artificial,ADJ,1
london_bridge_is_falling_down,london_bridge_is_falling_down,X,1
of_course,of_course,ADJ,1
minder,minder,NOUN,1
anoth,anoth,PRON,1
eve_cummings,eve_cummings,NOUN,1
sarah_cummings,Sarah_Cummings,PROPN,1
gob,go,VERB,1
mama_cummings,Mama_Cummings,PROPN,1
granpa,granpa,PROPN,1
family_name,Family_Name,PROPN,1
miss_muffet,Miss_Muffet,PROPN,1
rough_horsie,Rough_Horsie,PROPN,1
screwier,screwy,ADJ,1
sands,sand,NOUN,1
mainder,mainder,NOUN,1
mainder,maInder,PROPN,1
ending,Ending,PROPN,1
never,never,ADJ,1
shank,shank,VERB,1
insufficient,insufficient,ADJ,1
toopee,toopee,PROPN,1
hi_c,Hi_c,PROPN,1
come_on,come_on,ADJ,1
toopee,toopee,NOUN,1
hugs,hug,ADJ,1
come_on,come_,VERB,1
bahbah,bahbah,X,1
hurryin,hurryin,ADJ,1
marky'll,Marky'll,PROPN,1
hand_cream,hand_cream,PROPN,1
discoverer,discoverer,NOUN,1
pantomime,pantomime,NOUN,1
downhill,downhill,NOUN,1
lion,lion,ADJ,1
mogways_gways,Mogways_gways,PROPN,1
bahbahs,Bahbah,PROPN,1
bahbahs,bahbah,NOUN,1
he'm,he'm,INTJ,1
pooom,pooom,VERB,1
pyoom,pyoom,PROPN,1
elastics,elastics,NOUN,1
aye,aye,ADJ,1
carnegie,Carnegie,PROPN,1
formulating,formulate,VERB,1
went,go,AUX,1
bater,bater,NOUN,1
alladin,Alladin,PROPN,1
rose_for_pinkerton,Rose_for_Pinkerton,PROPN,1
hi-c,hi-c,NOUN,1
truckie,truckie,NOUN,1
rose_for_pinkerton,rose_for_pinkerton,X,1
peeba,peeba,PROPN,1
boody,boody,NOUN,1
boodies,boody,NOUN,1
conducts,conduct,VERB,1
insulator,insulator,NOUN,1
lena,Lena,PROPN,1
mineral,mineral,NOUN,1
bowls,bowl,VERB,1
duxadays,Duxadays,PROPN,1
mumma's,mumma',NOUN,1
gremlins,gremlin,VERB,1
weme,weme,INTJ,1
kellogg's,Kellogg's,PROPN,1
bope,bope,VERB,1
do_ann,Do_ann,PROPN,1
in_between,in_between,INTJ,1
redhead,Redhead,PROPN,1
jo_anna,Jo_anna,PROPN,1
chickie,Chickie,PROPN,1
moe,moe,NOUN,1
yeesh,yeesh,PROPN,1
yeesh,yeesh,INTJ,1
courtney's,Courtney,PROPN,1
bedclothes,bedclothe,NOUN,1
toe_toes,toe_to,NOUN,1
toe_toe,toe_toe,NOUN,1
redialing,redial,VERB,1
toe_toe,toe_toe,X,1
speedin,speedin,NOUN,1
bazookas,bazooka,NOUN,1
dane,Dane,PROPN,1
bod,bod,NOUN,1
powder,powder,VERB,1
cellophane,cellophane,NOUN,1
chipees,chip,NOUN,1
cr,cr,ADV,1
pl,pl,INTJ,1
moogie,Moogie,PROPN,1
kung_kiki,Kung_Kiki,PROPN,1
kung_kitty,Kung_kitty,PROPN,1
kung_poopy,Kung_poopy,PROPN,1
kung_poop,Kung_poop,PROPN,1
squeezable,squeezable,NOUN,1
promising,promise,VERB,1
campaign,campaign,NOUN,1
piggieback,piggieback,NOUN,1
persuaded,persuade,VERB,1
mummy'll,Mummy'll,PROPN,1
eee,eee,ADV,1
roz,roz,PROPN,1
jillions,jillion,NOUN,1
presented,present,VERB,1
misrepresenting,misrepresent,VERB,1
impression,impression,NOUN,1
sev,seven,NOUN,1
benjamin_brownie,Benjamin_Brownie,PROPN,1
firefli,firefli,NOUN,1
ahwawawawawawawawawawa,ahwanawawaw,X,1
crackado,crackado,VERB,1
cole,cole,NOUN,1
woe,woe,VERB,1
flamin,flamin,ADJ,1
crucified,crucify,VERB,1
tickles_baby,Tickles_baby,PROPN,1
english,English,NOUN,1
pinkerton,Pinkerton,PROPN,1
suspected,suspect,VERB,1
eve,eve,ADV,1
cram,cram,VERB,1
bustly,bustly,ADV,1
mot,mot,PROPN,1
tootsie_roll,tootsie_roll,INTJ,1
adora,adora,ADJ,1
britskey,Britskey,PROPN,1
vise,vise,NOUN,1
inadmissible,inadmissible,ADJ,1
courtroom,courtroom,NOUN,1
sugar_daddy,Sugar_daddy,PROPN,1
pony,pony,PROPN,1
crosseyed,Crosseyed,PROPN,1
pittsburgher,Pittsburgher,PROPN,1
phonetic,phonetic,NOUN,1
beek,beek,PROPN,1
wick,wick,VERB,1
avoiding,avoid,VERB,1
jo_ann's,Jo_ann's,PROPN,1
uncrossed,uncrossed,ADJ,1
blurrily,blurrily,ADJ,1
crosseyed,crossey,NOUN,1
spooked,spook,VERB,1
pussies,pussie,NOUN,1
ssh,ssh,INTJ,1
gladly,Gladly,PROPN,1
marilyn's,Marilyn',PROPN,1
rough_up,rough_up,NOUN,1
sn,sn,PROPN,1
cliff_jumper,Cliff_Jumper,PROPN,1
troo,troo,NOUN,1
courteny,Courteny,PROPN,1
rotting,rotting,ADJ,1
uf,uf,PROPN,1
tomo,tomo,ADV,1
released,release,VERB,1
earthly,earthly,ADJ,1
retreat,retreat,VERB,1
hitchhiker,hitchhiker,NOUN,1
slew,slew,NOUN,1
essie,Essie,PROPN,1
bessa,Bessa,PROPN,1
earthling,earthling,NOUN,1
thundercracker,Thundercracker,PROPN,1
dirty,dirty,NOUN,1
starscraper,Starscraper,PROPN,1
cybertrons,Cybertron,PROPN,1
cybertons,Cybertons,PROPN,1
descriptors,descriptor,NOUN,1
rubber,rubber,VERB,1
nations,Nation,PROPN,1
their,there,ADV,1
at_least,at_least,ADJ,1
gro,gro,VERB,1
little_bird,Little_Bird,PROPN,1
herbake,herbake,PROPN,1
herbank,herbank,NOUN,1
grover_goes_to_school,Grover_Goes_To_School,PROPN,1
froom,froom,ADJ,1
shwoom,shwoom,PROPN,1
ernie's_little_lie,Ernie's_Little_Lie,PROPN,1
tei,tei,NOUN,1
hiyo,hiyo,INTJ,1
whyah,whyah,PROPN,1
rehearsing,rehearse,VERB,1
ayeah,ayeah,INTJ,1
benny,benny,VERB,1
build,build,ADJ,1
eloise,Eloise,PROPN,1
lerra,lerra,X,1
mirror,mirror,VERB,1
imaged,image,VERB,1
imaging,image,VERB,1
old_macfarmer,Old_MacFarmer,PROPN,1
old_macfarmers,Old_MacFarmers,PROPN,1
blabber,blabber,VERB,1
reports,report,VERB,1
lerra,lerra,PROPN,1
billy_the_bicycle,billy_the_bicycle,X,1
bura,bura,PROPN,1
loura,loura,PROPN,1
dɛkolɛt,dɛkolɛt,PROPN,1
dɛkolɛt,dɛkolɛt,NOUN,1
y,y,ADJ,1
toura,toura,INTJ,1
whinin,whinin,PROPN,1
em,they,NOUN,1
cuckoo_clock,cuckoo_clock,NOUN,1
transforms,transform,VERB,1
cribbie,Cribbie,PROPN,1
ernie's_little,Ernie's_Little,PROPN,1
the_little_lie,The_Little_Lie,PROPN,1
gymnas,gymna,NOUN,1
earrings,earring,VERB,1
kewie,kewie,PROPN,1
bewie,bewie,PROPN,1
extraterrestrial,extraterrestrial,ADJ,1
skimpy,skimpy,ADJ,1
amusements,amusement,NOUN,1
poochie,poochie,VERB,1
fifty_three,Fifty_Three,PROPN,1
puny,puny,ADJ,1
he's,he',DET,1
redder,redder,ADJ,1
freckly,freckly,ADJ,1
tots,Tot,PROPN,1
bouncers,bouncer,NOUN,1
grinders,grinder,NOUN,1
bewie,,X,1
pee_room,pee_room,NOUN,1
earrearrearree,earrearrearree,NOUN,1
humorous,humorous,ADJ,1
beach_chair,beach_chair,PROPN,1
soapin,soapin,VERB,1
biggybig,biggybig,INTJ,1
deagle,Deagle,PROPN,1
jeopardy,Jeopardy,PROPN,1
tapping,tap,VERB,1
massa,Massa,PROPN,1
jeopardy,jeopardy,NOUN,1
pud,pud,NOUN,1
teddy_bears,teddy_bear,NOUN,1
kewie,,X,1
dewie,dewie,PROPN,1
ali,ali,NOUN,1
bryers,Bryers,PROPN,1
tre,tre,NOUN,1
dioxide,dioxide,NOUN,1
ent,ent,NOUN,1
tod,tod,INTJ,1
tunny,tunny,ADJ,1
stressing,stress,VERB,1
herbank,Perbank,PROPN,1
herbank,herbank,INTJ,1
chocolate_chip,Chocolate_chip,PROPN,1
adam_only,Adam_Only,PROPN,1
lawlawlawlaw,lawlawlawlaw,PROPN,1
myers,Myer,PROPN,1
kernick,Kernick,PROPN,1
buh,buh,X,1
aunt_le_baby,aunt_le_baby,PROPN,1
tombs,tomb,NOUN,1
woebobo,Woebobo,PROPN,1
bobah,bobah,PROPN,1
weewahwahwah,,X,1
subjunctive,subjunctive,NOUN,1
subjunctive,subjunctive,ADJ,1
wahwahwah,wahwahwahih,X,1
toad,Toad,PROPN,1
snow,snow,PROPN,1
star_wars,star_war,NOUN,1
wahwahwahwahwahwah,wahwahwahwahwahwah,PROPN,1
zaygazaygalzayga,zaygazaygalzayga,PROPN,1
mer,mer,NOUN,1
sn,sn,INTJ,1
dooboo,dooboo,PROPN,1
spikito,Spikito,PROPN,1
mission,mission,NOUN,1
starriers,Starrier,PROPN,1
bang_bang,bang_bang,NOUN,1
soaps,soap,NOUN,1
ging,ging,X,1
ging,ging,NOUN,1
pkk,pkk,VERB,1
dai,Dai,PROPN,1
kkk,kkk,ADJ,1
droppings,dropping,NOUN,1
gunk,gunk,ADJ,1
kak,kak,INTJ,1
diet,diet,VERB,1
min,Min,PROPN,1
spends,spend,VERB,1
sufferating,sufferating,ADJ,1
roun,roun,NOUN,1
mickie,Mickie,PROPN,1
secured,secure,VERB,1
tattle,tattle,VERB,1
romanian,Romanian,PROPN,1
ging_going,ging_going,PROPN,1
recognition,recognition,NOUN,1
sellin,sellin,ADJ,1
sashay,sashay,VERB,1
courting,courting,NOUN,1
prowling,prowling,NOUN,1
va,va,PROPN,1
sun,sun,VERB,1
_of,_of,SYM,1
shalou,Shalou,PROPN,1
teppy,teppy,INTJ,1
awabahdah,awabahdah,PROPN,1
chatty_baby_brothe,Chatty_Baby_Brothe,PROPN,1
red,red,PROPN,1
gizmos,Gizmo,PROPN,1
clothe,clothe,VERB,1
republic,republic,NOUN,1
clothe,clothe,NOUN,1
ahdahdahdah,ahdahdahdah,PROPN,1
divisible,divisible,VERB,1
multipla,multipla,NOUN,1
multiplication,multiplication,NOUN,1
division,division,NOUN,1
dahdahdahdahdah,dahdahdahdahdah,PROPN,1
dahdahdahdah,dahdahdahdah,PROPN,1
dahdahdahdee,dahdahdahdee,PROPN,1
thelma_lou,Thelma_Lou,PROPN,1
dahdahdah,Dahdahdah,PROPN,1
contests,contest,NOUN,1
dodgeball,dodgeball,VERB,1
ahdahdah,ahdahdah,PROPN,1
orleans,Orleans,PROPN,1
neater,neat,ADV,1
returns,return,VERB,1
sad,sad,VERB,1
doodoodooduh,doodoodooduh,PROPN,1
additions,addition,NOUN,1
ayenie,ayenie,PROPN,1
mumma's,Mumma',PROPN,1
thelma,Thelma,PROPN,1
wuz,wuz,PROPN,1
divin,divin,PROPN,1
kid's,Kid's,PROPN,1
bullseyes,bullsey,NOUN,1
presley,Presley,PROPN,1
wer,wer,VERB,1
koo_koo,koo_koo,NOUN,1
koo_koo,koo_koo,INTJ,1
koo_koo,koo_koo,PROPN,1
auntie_mar,Auntie_Mar,PROPN,1
gonk_gonk,gonk_gonk,PROPN,1
gong_onk,gong_onk,PROPN,1
kitty_quitty,Kitty_quitty,PROPN,1
duper,duper,INTJ,1
pe-,pe-,NOUN,1
super_dupered,super_duper,VERB,1
supercobber,Supercobber,PROPN,1
kack_kack,kack_kack,PROPN,1
dor,Dor,PROPN,1
disiz,disiz,INTJ,1
skatin,skatin,PROPN,1
wokka_wokka,wokka_wokka,NOUN,1
wocha_wocha,wocha_wocha,X,1
wocha,wocha,NOUN,1
dollie,dollie,INTJ,1
wokka,wokka,ADJ,1
halos,halo,NOUN,1
hemlocks,Hemlock,PROPN,1
blase,blase,ADJ,1
bratito,bratito,INTJ,1
bow_wows,bow_wow,NOUN,1
bratito,bratito,X,1
michaels,Michaels,PROPN,1
answers,answer,VERB,1
zuh,zuh,NOUN,1
stik,stik,NOUN,1
weightlifters,weightlifter,NOUN,1
kra,kra,PROPN,1
powerhouse,Powerhouse,PROPN,1
resoundingly,resoundingly,ADV,1
am,Am,PROPN,1
scent,scent,NOUN,1
parker_hunter,Parker_Hunter,PROPN,1
poat,poat,PROPN,1
neaty,neaty,INTJ,1
budge,budge,NOUN,1
dreadfully,dreadfully,ADV,1
sardines,sardine,ADJ,1
investigated,investigate,VERB,1
clippety_clop,clippety_clop,PROPN,1
sandra'll,Sandra'll,PROPN,1
squee,squee,VERB,1
walnut,walnut,PROPN,1
peebee,peebee,NOUN,1
deedee,deedee,PROPN,1
rough_up,rough_up,ADV,1
deedeedeedoobah,deedeedeedoobah,PROPN,1
doedee,doedee,INTJ,1
dain,dain,VERB,1
beepee,Beepee,PROPN,1
snotty,snotty,ADJ,1
unmade,unmade,VERB,1
oggie,oggie,PROPN,1
devil,devil,VERB,1
humanis,humani,NOUN,1
kaykahkah,kaykahkah,PROPN,1
watership,Watership,PROPN,1
preschools,preschool,NOUN,1
cheat,cheat,ADJ,1
eenie,,X,1
meanie,meanie,X,1
miney,,X,1
owwowwowwowwowwowwowwowwowwowwowwow,owwowwowwowwowwowwowwowwowwowwowwow,X,1
ring,ring,ADJ,1
cease,cease,NOUN,1
bree,broe,VERB,1
sleepovers,sleepover,NOUN,1
zipped,zipped,NOUN,1
fractured,fracture,VERB,1
mailman's,mailman',NOUN,1
chatt,Chatt,PROPN,1
fitness,fitness,NOUN,1
miney,miney,NOUN,1
taps,tap,NOUN,1
shamu,Shamu,PROPN,1
tap_shoe,tap_shoe,NOUN,1
dir,dir,VERB,1
attraction,attraction,NOUN,1
yo_ho_ho,Yo_ho_ho,PROPN,1
se,Se,PROPN,1
pshh,pshh,ADJ,1
futureland,Futureland,PROPN,1
door,door,X,1
tramway,Tramway,PROPN,1
rahhh,rahhh,ADV,1
cruise,cruise,NOUN,1
scum,scum,NOUN,1
eenie,eenie,NOUN,1
tramway,tramway,NOUN,1
hurry_up,hurry_up,VERB,1
mankattan,Mankattan,PROPN,1
panca,panca,NOUN,1
manhattan,Manhattan,PROPN,1
panc,panc,NOUN,1
puckets,pucket,NOUN,1
pake,pake,VERB,1
panpattan,Panpattan,PROPN,1
manhat,Manhat,PROPN,1
rip,rip,PROPN,1
mountbatten,mountbatten,PROPN,1
bad_battan,bad_battan,PROPN,1
slush,slush,NOUN,1
equivalent,equivalent,NOUN,1
schneebergers,Schneeberger,PROPN,1
owwow,owwow,INTJ,1
bens,Bens,PROPN,1
perked,perk,VERB,1
criminal,criminal,ADJ,1
philanthropist,philanthropist,NOUN,1
pregnancy,pregnancy,NOUN,1
sleepwalking,sleepwalking,NOUN,1
careens,careen,VERB,1
sleepwalk,sleepwalk,VERB,1
blacktop,blacktop,NOUN,1
bet,bet,PROPN,1
tomboy,tomboy,NOUN,1
ahyayaya,Ahyayaya,PROPN,1
satisfaction,satisfaction,NOUN,1
sea_world,Sea_World,PROPN,1
yawnin,yawnin,ADJ,1
orientalish,orientalish,NOUN,1
cinnamon,cinnamon,PROPN,1
markie,markie,PROPN,1
chatty_baby,chatty_baby,X,1
bow_wow,bow_wow,NOUN,1
acc,acc,NOUN,1
sonde,sonde,ADJ,1
silvers,Silvers,PROPN,1
easter_bunnies,Easter_Bunnies,PROPN,1
tramps,Tramps,PROPN,1
pointedly,pointedly,ADV,1
tony_pony,Tony_Pony,PROPN,1
wiski,Wiski,PROPN,1
chiggs,Chigg,PROPN,1
presbyterian,presbyterian,PROPN,1
sammie,Sammie,PROPN,1
honeycombs,honeycomb,NOUN,1
frai,frai,PROPN,1
zombies,zomby,NOUN,1
ghostly,ghostly,ADJ,1
ghastly,ghastly,ADJ,1
underst,underst,VERB,1
fraidy_cat,fraidy_cat,X,1
presbyterian,Presbyterian,PROPN,1
swirls,swirl,NOUN,1
swirls,Swirl,PROPN,1
who've,who've,PRON,1
tramps,tramp,NOUN,1
chatty_brother,Chatty_brother,PROPN,1
pseudo,pseudo,ADJ,1
boo_boo,Boo_Boo,PROPN,1
spiker,spiker,NOUN,1
vtm,vtm,NOUN,1
ranman,ranman,PROPN,1
sessalg,sessalg,PROPN,1
cheater,cheater,VERB,1
yecook,yecook,INTJ,1
riddles,riddle,VERB,1
flip_flop,Flip_Flop,PROPN,1
bal,Bal,PROPN,1
balentine,Balentine,PROPN,1
mutt,Mutt,PROPN,1
i'm,io,ADJ,1
colordraw,colordraw,VERB,1
colordraw,colordraw,INTJ,1
woowoowoo,woowoowoo,X,1
ranee,ranee,PROPN,1
eeran,eeran,ADJ,1
booby_bear,Booby_Bear,PROPN,1
marine,marine,ADJ,1
marine,marine,NOUN,1
cops,cop,VERB,1
aqua,aqua,PROPN,1
cherrypickers,cherrypicker,NOUN,1
bates,Bates,PROPN,1
oakland,Oakland,PROPN,1
squirrel,Squirrel,PROPN,1
aqua,aqua,NOUN,1
wherewhere,wherewhere,ADV,1
carmity,Carmity,PROPN,1
outdoor,outdoor,ADJ,1
meow,meow,PROPN,1
imbalanced,imbalanced,ADJ,1
